,source_id,plume_lat,plume_lon,candidate_id,date,time,qplume,sigma_qplume,active_flair_detected,inactive_flair_detected
1905,P00579,32.25541493,-103.982002,ang20191022t172245-A,2019-10-22,17:22:45,255.2560549,78.63698992,False,False
1906,P00062,32.211005,-103.963982,ang20191022t172245-B,2019-10-22,17:22:45,430.7495623,52.07627406,False,False
1907,P00853,32.0627153,-103.9981153,ang20191022t173357-A,2019-10-22,17:33:57,396.0514793,71.25719737,False,False
1908,P00137,32.03501991,-103.8996037,ang20191022t173357-B,2019-10-22,17:33:57,433.5515692,138.174671,False,False
1909,P00027,32.15044619,-104.197113,ang20191022t175031-A,2019-10-22,17:50:31,177.1621015,56.74156851,False,False
1910,P00868,31.80848065,-104.0878048,ang20191022t175031-B,2019-10-22,17:50:31,468.8339016,152.4826983,False,True
1911,P01029,31.782072,-104.077897,ang20191022t175031-C,2019-10-22,17:50:31,733.1259787,182.2151089,False,False
1912,P01030,31.74060887,-104.0799569,ang20191022t175031-D,2019-10-22,17:50:31,156.8824388,50.61644524,False,False
1913,P00653,31.87510167,-104.0910463,ang20191022t175031-E,2019-10-22,17:50:31,177.7620668,43.18099467,False,False
1914,P00888,31.640324,-104.03693,ang20191022t180237-A,2019-10-22,18:02:37,100.7831583,46.11677574,False,False
1915,P01031,31.911747,-103.73273,ang20191022t181138-A,2019-10-22,18:11:38,243.6725754,75.9071215,False,False
1916,P00881,31.658697,-103.543292,ang20191022t181138-B,2019-10-22,18:11:38,276.29351,109.3957765,False,False
1917,P01025,31.90892865,-103.7066341,ang20191022t181138-C,2019-10-22,18:11:38,147.7636051,68.17630749,False,False
1918,P01026,31.97056404,-103.7547929,ang20191022t181138-D,2019-10-22,18:11:38,371.9267398,123.3254816,False,False
1919,P00607,31.975171,-103.751189,ang20191022t181138-E,2019-10-22,18:11:38,337.7833837,101.0419743,False,False
1920,P00565,31.74856482,-103.6481464,ang20191022t181138-F,2019-10-22,18:11:38,158.2781452,36.3078715,False,False
1921,P00062,32.21127715,-103.9636913,ang20191022t183431-A,2019-10-22,18:34:31,505.1941515,136.3298641,False,False
1922,P01032,32.207566,-103.97883,ang20191022t183431-B,2019-10-22,18:34:31,467.4443784,138.8705864,False,False
1923,P00308,32.04868079,-104.2137341,ang20191022t184525-A,2019-10-22,18:45:25,446.1382218,175.0749331,False,False
1924,P00137,32.03514733,-103.8995505,ang20191022t184525-C,2019-10-22,18:45:25,219.5531618,72.31812364,False,False
1925,P00853,32.062771,-103.997779,ang20191022t184525-D,2019-10-22,18:45:25,407.7449153,124.4271608,False,False
1926,P00908,31.63334349,-103.740758,ang20191022t191141-A,2019-10-22,19:11:41,180.3784258,95.49860101,False,False
1927,P01033,31.652979,-103.771504,ang20191022t191141-B,2019-10-22,19:11:41,69.00352959,32.87456935,False,False
1928,P01034,31.65516808,-104.0297974,ang20191022t191141-C,2019-10-22,19:11:41,63.86670689,21.1374413,False,False
1929,P01027,31.74794252,-103.60098,ang20191022t192048-A,2019-10-22,19:20:48,211.8272807,57.22667073,False,False
1930,P00881,31.658878,-103.543355,ang20191022t192048-B,2019-10-22,19:20:48,227.7667196,117.5819008,False,False
1931,P00607,31.97510688,-103.7508762,ang20191022t192048-C,2019-10-22,19:20:48,330.4059882,75.00318362,False,False
1932,P01026,31.97078352,-103.7552644,ang20191022t192048-D,2019-10-22,19:20:48,355.6895868,192.751505,False,False
1933,P00001,32.212023,-103.697159,ang20191022t193257-A,2019-10-22,19:32:57,292.9863592,111.5855501,False,False
1934,P00002,32.19973644,-103.6733367,ang20191022t193257-B,2019-10-22,19:32:57,260.0792193,33.90707117,False,False
1935,P00579,32.25525357,-103.9819323,ang20191022t194233-A,2019-10-22,19:42:33,189.3825127,102.2813846,False,False
1936,P00062,32.21155125,-103.9635963,ang20191022t194233-B,2019-10-22,19:42:33,620.0335867,163.1113101,False,False
1937,P01036,32.185386,-104.023264,ang20191022t194233-C,2019-10-22,19:42:33,252.3539815,77.66934207,False,False
1938,P00921,32.2514138,-103.9453475,ang20191022t194233-D,2019-10-22,19:42:33,170.9186781,35.33522235,False,False
1939,P00847,31.99977,-103.872575,ang20191022t194943-A,2019-10-22,19:49:43,537.9210613,177.8832984,False,False
1940,P01037,31.96981,-103.47576,ang20191022t194943-B,2019-10-22,19:49:43,574.1778226,161.0630323,False,False
1941,P00984,31.98212035,-103.4259465,ang20191022t194943-C,2019-10-22,19:49:43,582.0260608,175.5956571,False,False
1942,P00601,31.82806307,-103.5136939,ang20191023t142135-A,2019-10-23,14:21:35,381.966462,179.4959107,False,False
1943,P00275,31.833559,-103.487911,ang20191023t142135-B,2019-10-23,14:21:35,1211.149443,331.1960653,False,False
1944,P00758,31.8512953,-103.4691047,ang20191023t142135-C,2019-10-23,14:21:35,226.6691265,64.63615627,False,False
1945,P01039,31.85511071,-103.566684,ang20191023t142135-D,2019-10-23,14:21:35,216.39084,57.63183672,False,False
1946,P01040,31.85103019,-103.6355151,ang20191023t142135-E,2019-10-23,14:21:35,165.2694152,48.94530266,False,False
1947,P01041,31.84310662,-103.7531065,ang20191023t142135-F,2019-10-23,14:21:35,323.8177771,135.1109112,False,False
1948,P00855,31.817705,-103.826085,ang20191023t142135-G,2019-10-23,14:21:35,106.0068291,73.76824861,False,False
1949,P01043,31.83873634,-103.5386459,ang20191023t142135-J,2019-10-23,14:21:35,291.9485386,51.42442223,False,False
1950,P01044,32.622526,-103.25545,ang20191023t145837-A,2019-10-23,14:58:37,462.7141563,145.3148944,False,False
1951,P01045,32.340761,-103.729608,ang20191023t151141-A,2019-10-23,15:11:41,258.712197,111.370922,False,False
1952,P01046,32.4415161,-103.539227,ang20191023t151141-B,2019-10-23,15:11:41,167.8574514,109.6670791,False,False
1953,P01047,32.46412148,-103.4940076,ang20191023t151141-C,2019-10-23,15:11:41,171.9283557,96.6997394,False,False
1954,P01015,32.29144322,-103.6815137,ang20191023t154154-A,2019-10-23,15:41:54,166.3498892,107.7042534,False,False
1955,P00675,32.158643,-103.745652,ang20191023t162847-A,2019-10-23,16:28:47,154.9351073,85.61048737,False,False
1956,P01048,32.167054,-103.732515,ang20191023t162847-B,2019-10-23,16:28:47,90.52187323,45.82533417,False,True
1957,P01049,32.300168,-103.55704,ang20191023t162847-C,2019-10-23,16:28:47,383.0195565,146.147781,False,False
1958,P01009,32.211822,-103.594205,ang20191023t164221-A,2019-10-23,16:42:21,69.04597134,23.05283067,False,False
1959,P01052,32.28412362,-103.4637799,ang20191023t164221-C,2019-10-23,16:42:21,161.654416,31.25369119,False,False
1960,P01053,32.4473465,-103.225709,ang20191023t164221-D,2019-10-23,16:42:21,204.1318507,38.85338092,False,False
1961,P01054,32.48382585,-103.1471952,ang20191023t164221-E,2019-10-23,16:42:21,100.6135749,17.32708675,False,False
1962,P00676,32.10204095,-103.7380639,ang20191023t165811-A,2019-10-23,16:58:11,176.6499326,75.08200612,False,False
1963,P00929,32.17101889,-103.6524776,ang20191023t165811-B,2019-10-23,16:58:11,84.4411527,35.85354582,False,False
1964,P01009,32.21182472,-103.5940076,ang20191023t165811-C,2019-10-23,16:58:11,41.46638855,15.29055942,False,False
1965,P01056,32.258607,-103.464658,ang20191023t165811-D,2019-10-23,16:58:11,100.6260452,25.80552218,False,False
1966,P01008,32.26753955,-103.4373595,ang20191023t165811-E,2019-10-23,16:58:11,111.5812516,36.67429375,False,False
1967,P01057,32.31139,-103.430746,ang20191023t165811-F,2019-10-23,16:58:11,39.43617104,17.54394206,False,False
1968,P01058,32.3898729,-103.2433163,ang20191023t165811-G,2019-10-23,16:58:11,181.4384451,38.17130006,False,False
1969,P01019,32.224287,-103.514999,ang20191023t165811-H,2019-10-23,16:58:11,87.14896341,29.22140789,False,False
1970,P01005,32.21314,-103.444328,ang20191023t172753-A,2019-10-23,17:27:53,139.9154263,31.93584355,False,False
1971,P01059,32.10584351,-103.6773944,ang20191023t172753-B,2019-10-23,17:27:53,67.36076606,22.69478629,False,True
1972,P01060,32.07896,-103.677017,ang20191023t172753-C,2019-10-23,17:27:53,128.247419,54.03287745,False,False
1973,P01004,32.167941,-103.505049,ang20191023t174017-B,2019-10-23,17:40:17,86.85935529,9.533397415,False,False
1974,P01060,32.07892716,-103.6769711,ang20191023t174017-C,2019-10-23,17:40:17,131.1454922,35.87682906,False,False
1975,P00585,32.0644261,-103.6649871,ang20191023t174017-D,2019-10-23,17:40:17,78.75910383,25.96270727,False,False
1976,P01061,32.03695515,-103.7007678,ang20191023t174017-E,2019-10-23,17:40:17,95.30654022,23.56218037,False,False
1977,P01062,32.32851982,-103.2203761,ang20191023t174017-F,2019-10-23,17:40:17,102.8360335,33.50570171,False,False
1978,P01001,32.12319237,-103.5415526,ang20191023t175603-A,2019-10-23,17:56:03,48.81050021,5.601848502,False,False
1979,P01063,32.11096956,-103.5559235,ang20191023t175603-B,2019-10-23,17:56:03,124.7649222,30.25850981,False,False
1980,P01064,32.06512765,-103.5786829,ang20191023t175603-C,2019-10-23,17:56:03,113.8268574,24.66300693,False,False
1981,P01065,32.03781921,-103.6905277,ang20191023t175603-D,2019-10-23,17:56:03,70.24737063,15.41048251,False,False
1982,P00998,32.25211611,-103.2339175,ang20191023t180821-A,2019-10-23,18:08:21,87.78930085,27.70470295,False,False
1983,P01002,32.26258003,-103.2664675,ang20191023t180821-B,2019-10-23,18:08:21,134.4977839,34.99920282,False,False
1984,P01066,32.038195,-103.627011,ang20191023t180821-C,2019-10-23,18:08:21,95.49435274,14.87579348,False,False
1985,P01064,32.06522626,-103.5786014,ang20191023t180821-D,2019-10-23,18:08:21,135.8822346,27.07574512,False,False
1986,P00837,31.93082807,-103.6279133,ang20191023t185210-A,2019-10-23,18:52:10,245.8520149,76.10092278,False,False
1987,P00384,31.939565,-103.622479,ang20191023t185210-B,2019-10-23,18:52:10,325.678964,60.13045313,False,True
1988,P00995,32.06684861,-103.4438113,ang20191023t185210-C,2019-10-23,18:52:10,77.46391042,23.32099045,False,False
1989,P01067,31.939678,-103.620414,ang20191023t190429-A,2019-10-23,19:04:29,1285.758645,576.318353,False,False
1990,P00984,31.98232226,-103.4260412,ang20191023t191942-A,2019-10-23,19:19:42,163.167597,86.47343124,False,False
1991,P01068,31.449388,-101.598009,ang20191025t163632-A,2019-10-25,16:36:32,1394.328419,429.942987,False,False
1992,P01069,31.4923213,-101.7094177,ang20191025t165545-A,2019-10-25,16:55:45,1261.149274,465.9881532,False,False
1993,P00508,31.503312,-101.903802,ang20191025t171141-A,2019-10-25,17:11:41,612.9497041,144.323546,False,False
1994,P01070,31.542495,-101.70322,ang20191025t173025-A,2019-10-25,17:30:25,1239.505329,118.3086897,False,False
1995,P01071,31.552463,-101.579716,ang20191025t173025-B,2019-10-25,17:30:25,1000.587142,162.965732,False,False
1996,P01072,31.56846722,-101.6033516,ang20191025t174619-A,2019-10-25,17:46:19,624.9607373,220.6266225,False,False
1997,P01071,31.552378,-101.579847,ang20191025t174619-B,2019-10-25,17:46:19,1447.797293,475.3195777,False,False
1998,P01073,31.615399,-102.017849,ang20191025t182152-A,2019-10-25,18:21:52,793.4888057,130.4036057,False,False
1999,P01074,31.62448086,-101.4307735,ang20191025t182152-B,2019-10-25,18:21:52,1228.1415,127.0069765,False,False
2000,P01075,31.60849416,-102.131207,ang20191025t182152-C,2019-10-25,18:21:52,487.717405,96.01772611,False,False
2001,P01076,31.610658,-101.431092,ang20191025t182152-D,2019-10-25,18:21:52,1092.334891,175.4844366,False,False
2002,P01073,31.615384,-102.017902,ang20191025t184057-A,2019-10-25,18:40:57,1203.282211,200.8008827,False,False
2003,P01077,31.649042,-101.490311,ang20191025t185816-A,2019-10-25,18:58:16,304.6713533,171.5324038,False,False
2004,P01078,31.65369092,-102.007191,ang20191025t185816-B,2019-10-25,18:58:16,247.6053426,40.66194848,False,False
2005,P01079,31.649488,-101.476649,ang20191025t185816-D,2019-10-25,18:58:16,421.1495752,62.16669763,False,False
2006,P01080,31.66765059,-101.9538838,ang20191025t185816-E,2019-10-25,18:58:16,546.6312757,64.93107523,False,False
2007,P01081,31.67778038,-101.6642999,ang20191025t185816-F,2019-10-25,18:58:16,1335.926438,171.7141899,False,False
2008,P01082,31.69111273,-101.6212242,ang20191025t191752-A,2019-10-25,19:17:52,364.3955031,67.48703317,False,False
2009,P01083,31.69333091,-101.6721448,ang20191025t191752-B,2019-10-25,19:17:52,739.7784463,208.0961088,False,False
2010,P01081,31.677674,-101.664094,ang20191025t191752-C,2019-10-25,19:17:52,1334.360614,339.1547679,False,False
2011,P01084,31.697397,-102.07468,ang20191025t191752-D,2019-10-25,19:17:52,643.8822297,73.42325287,False,False
2012,P01085,31.719385,-102.085468,ang20191025t193513-A,2019-10-25,19:35:13,723.1624246,172.3613117,False,False
2013,P01084,31.698021,-102.075085,ang20191025t193513-B,2019-10-25,19:35:13,417.8620633,53.46521256,False,False
2014,P01083,31.69423533,-101.6723229,ang20191025t193513-C,2019-10-25,19:35:13,877.1854341,198.0173911,False,False
2015,P01086,31.73793716,-102.2201533,ang20191025t195446-A,2019-10-25,19:54:46,414.880787,29.11187657,False,False
2016,P01087,31.70845288,-102.1764911,ang20191025t195446-B,2019-10-25,19:54:46,424.7374623,57.75648462,False,False
2017,P01088,31.7447137,-101.7245284,ang20191025t195446-C,2019-10-25,19:54:46,705.5377254,142.4256816,False,False
2018,P00953,31.74475383,-101.756793,ang20191025t195446-D,2019-10-25,19:54:46,352.1523414,90.74979462,False,False
2019,P01089,31.73829295,-101.649294,ang20191025t195446-E,2019-10-25,19:54:46,532.6295009,141.5894865,False,False
2020,P01090,31.753181,-101.614792,ang20191025t195446-F,2019-10-25,19:54:46,412.6913781,27.54125563,False,False
2021,P01091,31.72358298,-102.2231684,ang20191025t195446-G,2019-10-25,19:54:46,425.9668276,70.76968498,False,False
2022,P01092,31.79253942,-101.2951029,ang20191025t203400-A,2019-10-25,20:34:00,849.2291861,362.1387794,False,False
2023,P01093,31.82216087,-101.7011074,ang20191025t205201-A,2019-10-25,20:52:01,445.2824985,43.13149239,False,False
2024,P01094,31.798865,-102.090771,ang20191025t205201-B,2019-10-25,20:52:01,882.4096429,369.6136315,False,True
2025,P01095,31.803145,-102.03187,ang20191025t205201-C,2019-10-25,20:52:01,1206.940638,701.5081809,False,False
2026,P01096,31.822183,-101.97492,GAO20191010t145854p0000-A,2019-10-10,14:58:54,850.593337,207.133566,False,False
2027,P01097,31.820623,-101.66284,GAO20191010t145854p0000-B,2019-10-10,14:58:54,3208.30854,383.442066,False,False
2028,P01098,31.8259,-102.06674,GAO20191010t145854p0000-C,2019-10-10,14:58:54,3612.97088,676.700485,False,False
2029,P01099,31.792818,-102.0732,GAO20191010t151827p0000-A,2019-10-10,15:18:27,2172.39584,390.114105,False,False
2030,P01100,31.788706,-101.70716,GAO20191010t153310p0000-A,2019-10-10,15:33:10,320.523905,57.8237373,False,False
2031,P01101,31.7829611,-102.16741,GAO20191010t153310p0000-B,2019-10-10,15:33:10,299.415617,128.287106,False,False
2032,P01102,31.783497,-102.12964,GAO20191010t153310p0000-C,2019-10-10,15:33:10,667.975014,193.272593,False,False
2033,P01103,31.772077,-101.76359,GAO20191010t153310p0000-D,2019-10-10,15:33:10,655.9088,182.465394,False,False
2034,P01104,31.781312,-101.86528,GAO20191010t153310p0000-E,2019-10-10,15:33:10,297.039449,144.322202,False,False
2035,P01105,31.767114,-101.89357,GAO20191010t153310p0000-F,2019-10-10,15:33:10,543.390588,212.9594,False,False
2036,P01106,31.766203,-102.06839,GAO20191010t153310p0000-G,2019-10-10,15:33:10,551.042126,241.966212,False,False
2037,P01107,31.7868132,-101.70562,GAO20191010t153310p0000-H,2019-10-10,15:33:10,307.941878,30.2414951,False,False
2038,P01108,31.7634702,-101.68005,GAO20191010t155244p0000-A,2019-10-10,15:52:44,113.581524,30.3177122,False,False
2039,P00521,31.7593096,-101.7499,GAO20191010t155244p0000-B,2019-10-10,15:52:44,227.623808,113.3398,False,False
2040,P01109,31.738776,-102.1581,GAO20191010t155244p0000-C,2019-10-10,15:52:44,978.769325,258.96022,True,False
2041,P01086,31.7378642,-102.22011,GAO20191010t155244p0000-D,2019-10-10,15:52:44,518.269116,65.065086,False,False
2042,P01110,31.741327,-102.07841,GAO20191010t155244p0000-E,2019-10-10,15:52:44,490.37195,138.023019,False,False
2043,P01111,31.731395,-102.09312,GAO20191010t160715p0000-A,2019-10-10,16:07:15,340.047587,56.3735183,False,False
2044,P01112,31.7332804,-102.05061,GAO20191010t160715p0000-B,2019-10-10,16:07:15,205.337193,35.4696016,False,False
2045,P00699,31.729812,-101.79493,GAO20191010t160715p0000-C,2019-10-10,16:07:15,256.978326,89.2674985,False,False
2046,P01113,31.689379,-102.24973,GAO20191010t162620p0000-A,2019-10-10,16:26:20,897.376482,146.055975,False,False
2047,P01114,31.694295,-102.21384,GAO20191010t162620p0000-B,2019-10-10,16:26:20,655.051619,278.649882,False,False
2048,P01115,31.6977801,-102.17432,GAO20191010t162620p0000-C,2019-10-10,16:26:20,413.925706,98.2194436,False,False
2049,P01116,31.6952667,-102.15982,GAO20191010t162620p0000-D,2019-10-10,16:26:20,1190.64871,210.441584,False,False
2050,P01087,31.708477,-102.1764,GAO20191010t162620p0000-E,2019-10-10,16:26:20,2067.82008,350.347709,False,False
2051,P01117,31.6995741,-102.10421,GAO20191010t162620p0000-F,2019-10-10,16:26:20,3132.15106,1192.70873,False,False
2052,P01084,31.698485,-102.07485,GAO20191010t162620p0000-G,2019-10-10,16:26:20,2818.74374,446.067813,False,False
2053,P01118,31.7226538,-101.3864,GAO20191010t162620p0000-H,2019-10-10,16:26:20,303.173357,123.198068,False,False
2054,P01119,31.666055,-102.23607,GAO20191010t164043p0000-A,2019-10-10,16:40:43,1057.52266,267.969848,False,False
2055,P01120,31.676014,-102.21692,GAO20191010t164043p0000-B,2019-10-10,16:40:43,260.391349,99.8488902,False,False
2056,P01121,31.674564,-102.24264,GAO20191010t164043p0000-C,2019-10-10,16:40:43,265.141765,43.2914561,False,False
2057,P01122,31.663762,-102.19575,GAO20191010t164043p0000-D,2019-10-10,16:40:43,223.230659,58.4786311,False,False
2058,P01123,31.6751226,-102.19569,GAO20191010t164043p0000-E,2019-10-10,16:40:43,483.237323,121.706184,False,False
2059,P01124,31.690174,-101.45386,GAO20191010t164043p0000-F,2019-10-10,16:40:43,463.733284,101.787099,False,False
2060,P01125,31.6966851,-101.47148,GAO20191010t164043p0000-G,2019-10-10,16:40:43,354.127134,106.795199,False,False
2061,P01126,31.69267,-101.56201,GAO20191010t164043p0000-H,2019-10-10,16:40:43,618.360949,99.7229683,False,False
2062,P01082,31.691436,-101.62145,GAO20191010t164043p0000-I,2019-10-10,16:40:43,674.209065,212.23753,False,False
2063,P01127,31.67567,-102.02967,GAO20191010t164043p0000-J,2019-10-10,16:40:43,2468.58423,397.307089,False,True
2064,P01083,31.693926,-101.67227,GAO20191010t164043p0000-K,2019-10-10,16:40:43,859.153607,340.24373,False,False
2065,P01128,31.6794998,-101.93464,GAO20191010t164043p0000-L,2019-10-10,16:40:43,454.498367,58.9160156,False,False
2066,P01129,31.6760341,-101.91041,GAO20191010t164043p0000-M,2019-10-10,16:40:43,108.575437,73.9435755,False,False
2067,P01130,31.6729337,-101.94676,GAO20191010t164043p0000-N,2019-10-10,16:40:43,277.110418,54.4434969,True,False
2068,P01131,31.6818875,-102.11696,GAO20191010t164043p0000-O,2019-10-10,16:40:43,1595.00404,214.268601,False,True
2069,P01081,31.678145,-101.66424,GAO20191010t164043p0000-P,2019-10-10,16:40:43,1292.67163,294.31241,False,False
